NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
LEVERSON CREEK,LEVERSON CREEK,1749,54.33103755050,-129.98306462400,Stream,910-841193-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-847400-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43481,LNR-P,NSKEst,LNR-P+NSKEst
LIZARD CREEK,,1769,54.85023588660,-130.27478374600,Stream,915-802110-804263-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-896000-80300-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43581,LNR-P,NSKEst,LNR-P+NSKEst
MANZANITA COVE CREEK,,1771,54.75446917560,-130.45790413400,Stream,915-797014-699878-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-876300-86000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43591,LNR-P,NSKEst,LNR-P+NSKEst
MOUSE CREEK,MOUSE CREEK,1755,54.63701753670,-130.01929888600,Stream,910-884340-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-890200-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43511,LNR-P,NSKEst,LNR-P+NSKEst
OLH CREEK,OLH CREEK,1763,55.55020203280,-129.77151346900,Stream,910-935920-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-939500-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43551,LNR-P,NSKEst,LNR-P+NSKEst
PIRATE COVE CREEK,,2311,54.83106602640,-130.30438195500,Stream,915-802110-865047-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-896000-86400-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,44835,LNR-P,NSKEst,LNR-P+NSKEst
RAINEY CREEK,,1781,55.93523851390,-130.00120466700,Stream,910-999299-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-999400-01500-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43641,LNR-P,NSKEst,LNR-P+NSKEst
ROBERSON CREEK,ROBERSON CREEK,1775,55.42566352010,-130.01338037000,Stream,910-982360-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-983400-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43611,LNR-P,NSKEst,LNR-P+NSKEst
SALMON COVE CREEK,,1767,55.26690264260,-129.85458077500,Stream,910-957711-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-960200-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43571,LNR-P,NSKEst,LNR-P+NSKEst
SAM BAY CREEK,,1752,54.66729336880,-130.10674817400,Stream,910-875486-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-881000-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43496,LNR-P,NSKEst,LNR-P+NSKEst
SGAWBAN CREEK,KSI SGAWBAN,3548,55.05094264190,-129.97936622800,Stream,910-906357-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-910900-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,3052,LNR-P,NSKEst,LNR-P+NSKEst
STAGOO CREEK,STAGOO CREEK,1758,55.28582898110,-129.74447771600,Stream,910-915749-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-919700-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43526,LNR-P,NSKEst,LNR-P+NSKEst
TALAHAAT CREEK,TALAHAAT CREEK,2652,54.77685210490,-130.08251210500,Stream,910-891193-103626-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-896600-12100-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,44481,LNR-P,NSKEst,LNR-P+NSKEst
TOON RIVER,TOON RIVER,1750,54.51043706620,-129.98747169200,Stream,910-849330-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-855600-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43486,LNR-P,NSKEst,LNR-P+NSKEst
TRACY BAY #2 CREEK,,2309,54.72088489230,-130.50260981700,Stream,915-797014-893691-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-876300-05000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,44830,LNR-P,NSKEst,LNR-P+NSKEst
TRACY BAY CREEK,,1772,54.72670145850,-130.52987999100,Stream,915-797014-937684-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-876300-09400-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43596,LNR-P,NSKEst,LNR-P+NSKEst
TURK CREEK,,1773,54.78859464370,-130.54512243800,Stream,915-797014-482743-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-876300-63200-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43601,LNR-P,NSKEst,LNR-P+NSKEst
WILAUKS CREEK,WILAUKS CREEK,1761,55.47826533990,-129.46233881000,Stream,910-926084-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-929900-00000-00000-0000-0000-000-000-000-000-000-000,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO-37,CO,Current,43541,LNR-P,NSKEst,LNR-P+NSKEst
BRONSON CREEK,BRONSON CREEK,2192,56.68306659690,-131.06952336400,Stream,600-059339-209431-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-212400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,45140,LStk,TBFj,LStk+TBFj
CHRISTINA CREEK,CHRISTINA CREEK,2145,57.24130660720,-131.85307017200,Stream,600-173383-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-196800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,45493,LStk,TBFj,LStk+TBFj
CRAIG RIVER,CRAIG RIVER,2186,56.69594601140,-131.30674387300,Stream,600-059339-135981-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-137600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,45138,LStk,TBFj,LStk+TBFj
KATETE RIVER,KATETE RIVER,2119,56.66608323240,-131.81594469800,Stream,600-043770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-073500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,45488,LStk,TBFj,LStk+TBFj
PORCUPINE RIVER,PORCUPINE RIVER,2138,57.06458095200,-131.74516446500,Stream,600-131690-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-157400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,45491,LStk,TBFj,LStk+TBFj
SCUD RIVER,SCUD RIVER,2148,57.28013728540,-131.82316430400,Stream,600-180085-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-202800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,45496,LStk,TBFj,LStk+TBFj
VERRETT RIVER,VERRETT RIVER,2193,56.69779686240,-130.99724430400,Stream,600-059339-228999-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,610-228900-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,45142,LStk,TBFj,LStk+TBFj
WEST KATETE RIVER,KATETE RIVER,2571,56.63627002950,-131.84373201900,Stream,600-043770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,600-073500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER STIKINE,CO-39,CO,Current,44651,LStk,TBFj,LStk+TBFj
DUDIDONTU RIVER,DUDIDONTU RIVER,2225,58.78941351160,-131.98522572700,Stream,700-998191-999667-055990-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,788-057100-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45166,Taku,TBFj,Taku+TBFj
FLANAGAN SLOUGH,FLANNIGAN SLOUGH,2208,58.60894184410,-133.56664299900,Stream,700-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,730-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45150,Taku,TBFj,Taku+TBFj
HACKETT RIVER,HACKETT RIVER,2233,58.26374657050,-131.81212618100,Stream,700-998191-999517-565598-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-574200-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45170,Taku,TBFj,Taku+TBFj
LITTLE TRAPPER LAKE,LITTLE TRAPPER LAKE,2222,58.49610144560,-132.60495015100,Lake,700-998191-862786-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,787-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45161,Taku,TBFj,Taku+TBFj
NAHLIN RIVER,NAHLIN RIVER,2224,58.77672495130,-132.09339649400,Stream,700-998191-999667-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,788-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45163,Taku,TBFj,Taku+TBFj
TAKU RIVER,TAKU RIVER,2203,58.58141871190,-133.65559120700,Stream,700-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,700-000000-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45149,Taku,TBFj,Taku+TBFj
TATSAMENIE RIVER,TATSATUA CREEK,2211,58.44004930200,-132.39487939000,Stream,700-998191-999517-235623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-236300-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45152,Taku,TBFj,Taku+TBFj
TATSATUA CREEK,TATSATUA CREEK,2212,58.53473781220,-132.14295558800,Stream,700-998191-999517-235623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,789-236300-00000-00000-0000-0000-000-000-000-000-000-000,TAKU-LATE TIMING,CO-41,CO,Current,45154,Taku,TBFj,Taku+TBFj
KLUKSHU RIVER,KLUKSHU RIVER,2332,60.11586335380,-137.03621578800,Stream,,990-295215-65451-00000-0000-0000-000-000-000-000-000-000,ALSEK RIVER,CO-45,CO,Current,44856,Alsek,AKCst,Alsek+AKCst
ALOUETTE RIVER,ALOUETTE RIVER,14,49.26454304180,-122.70883654900,Stream,100-025956-057184-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-026700-06000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47923,LFR,GStr,LFR+GStr
ANGEL-WING CHANNEL,,2530,49.10031192110,-121.62794055700,Artificial Channel,100-064535-057628-473743-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,44608,LFR,GStr,LFR+GStr
ATCHELITZ CREEK,ATCHELITZ CREEK,90,49.15775503720,-121.99237179300,Stream,100-070889-129960-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-071800-16300-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47076,LFR,GStr,LFR+GStr
BARNES CREEK,BARNES CREEK,59,49.19794854960,-122.04981124200,Stream,100-070930-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-072400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,7472,LFR,GStr,LFR+GStr
BARRETT CREEK,,68,49.09776227090,-122.03079987500,Stream,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47012,LFR,GStr,LFR+GStr
BELCHARTON CREEK,BELCHARTON CREEK,47,49.21560587430,-122.25164285500,Stream,100-057528-869526-256636-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-058500-84700-23400-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,48042,LFR,GStr,LFR+GStr
BIG SILVER CREEK,BIG SILVER CREEK,192,49.57910897250,-121.83664117900,Stream,100-077501-616023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-599000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46073,LFR,GStr,LFR+GStr
BLANEY CREEK,BLANEY CREEK,16,49.27150807540,-122.64655222300,Stream,100-025956-057184-074570-114339-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-026700-06000-06400-0860-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47931,LFR,GStr,LFR+GStr
BORDEN CREEK,BORDEN CREEK,76,49.07724114010,-121.73204398400,Stream,100-064535-057628-358302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-35700-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47031,LFR,GStr,LFR+GStr
BOUCHIER CREEK,BOUCHIER CREEK,46,49.20214139780,-122.25876377200,Stream,100-057528-861594-114727-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-058500-84000-13000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,48040,LFR,GStr,LFR+GStr
BRUNETTE RIVER,BRUNETTE RIVER,3,49.21949959160,-122.89191302900,Stream,100-019698-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-020100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47905,LFR,GStr,LFR+GStr
BULBEARD CHANNEL,,2531,49.09587836580,-121.56733559600,Artificial Channel,100-064535-057628-533598-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-54314-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,44609,LFR,GStr,LFR+GStr
BYRNE CREEK,,2716,49.19248374690,-122.99993197200,Stream,100-011602-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-012000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,564,LFR,GStr,LFR+GStr
CENTENNIAL CHANNEL,,2532,49.09698678510,-121.56518113600,Artificial Channel,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,44610,LFR,GStr,LFR+GStr
CENTRE CHANNEL,,2533,49.10318455670,-121.53658482400,Artificial Channel,100-064535-057628-563041-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-56200-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,44611,LFR,GStr,LFR+GStr
CENTRE CREEK,CENTRE CREEK,82,49.10318455670,-121.53658482400,Stream,100-064535-057628-563041-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-56200-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47053,LFR,GStr,LFR+GStr
CHEHALIS RIVER,CHEHALIS RIVER,181,49.26989417320,-121.93608898200,Stream,100-077501-094860-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-090200-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46039,LFR,GStr,LFR+GStr
CHILLIWACK CREEK,CHILLIWACK CREEK,89,49.16557057910,-122.01404425000,Stream,100-070889-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-071800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47073,LFR,GStr,LFR+GStr
CHILLIWACK RIVER,CHILLIWACK RIVER,62,49.12641334960,-122.09835350000,Stream,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46982,LFR,GStr,LFR+GStr
CHILLIWACK RIVER - UPPER,CHILLIWACK RIVER,63,49.01524167680,-121.40853743700,Stream Segment,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46987,LFR,GStr,LFR+GStr
CHILQUA CREEK,CHILQUA CREEK,43,49.17572374070,-122.23160810700,Stream,100-057528-576690-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-058500-46900-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,48021,LFR,GStr,LFR+GStr
CLAYBURN CREEK,CLAYBURN CREEK,40,49.11088122110,-122.32229977800,Stream,100-052827-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-054300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,48015,LFR,GStr,LFR+GStr
COGBURN CREEK,COGBURN CREEK,190,49.53357779030,-121.76844269000,Stream,100-077501-550992-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-535100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46066,LFR,GStr,LFR+GStr
COGHLAN CREEK,COGHLAN CREEK,29,49.12190140240,-122.56878701200,Stream,100-038203-410335-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-038800-43000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47976,LFR,GStr,LFR+GStr
COHOE CREEK,COHOE CREEK,182,49.46440532010,-122.00893748700,Stream,100-077501-094860-654036-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-090200-66600-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46043,LFR,GStr,LFR+GStr
COQUITLAM RIVER,COQUITLAM RIVER,8,49.22523346390,-122.80507628700,Stream,100-023788-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-024500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47908,LFR,GStr,LFR+GStr
DEPOT CREEK,DEPOT CREEK,85,49.02961276720,-121.40212988000,Stream,100-064535-057628-724358-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-72300-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47067,LFR,GStr,LFR+GStr
DOWNES CREEK,DOWNES CREEK,38,49.08334808340,-122.31739476000,Stream,100-052188-342274-455000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-053600-35800-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,48014,LFR,GStr,LFR+GStr
DRAPER CREEK,DRAPER CREEK,42,49.16079944720,-122.24647492700,Stream,100-057528-398258-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-058500-34300-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,48017,LFR,GStr,LFR+GStr
DUNVILLE CREEK,DUNVILLE CREEK,98,49.17130731670,-121.82803923100,Stream,100-072260-716322-566235-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-074100-68900-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47085,LFR,GStr,LFR+GStr
EAST CREEK,,186,49.32001898860,-121.88413943000,Stream,100-077501-154487-942852-185716-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-149200-85400-23800-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46056,LFR,GStr,LFR+GStr
ELK BROOK,ELK BROOK,94,49.18333618020,-121.89861998200,Stream,100-072260-716322-111718-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-074100-36700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47083,LFR,GStr,LFR+GStr
FIFTEEN MILE CREEK,,81,49.10630500140,-121.52239431800,Stream,100-064535-057628-576530-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-57500-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47051,LFR,GStr,LFR+GStr
FOLEY CREEK,FOLEY CREEK,78,49.10613836350,-121.63595825600,Stream,100-064535-057628-459516-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-45800-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47036,LFR,GStr,LFR+GStr
FOLEY CREEK SIDE CHANNEL,,381,49.10613836350,-121.63595825600,Artificial Channel,100-064535-057628-459516-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-45800-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,45779,LFR,GStr,LFR+GStr
FORCITE SIDE CHANNEL,,2534,49.11490269110,-122.08858166400,Artificial Channel,,,LOWER FRASER,CO-47,CO,Current,44612,LFR,GStr,LFR+GStr
FOURTEEN MILE CREEK,,80,49.10349076560,-121.53728906000,Stream,100-064535-057628-562408-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-56100-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47044,LFR,GStr,LFR+GStr
GIESBRECHT SPAWNING CHANNEL,,64,49.11869950990,-122.09215712300,Artificial Channel,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,1080,LFR,GStr,LFR+GStr
GUNTHER DITCH,,2525,49.09297292900,-121.95838519800,Artificial Channel,100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-065700-09700-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,44604,LFR,GStr,LFR+GStr
HARRISON RIVER,HARRISON RIVER,179,49.22891514400,-121.94660097800,Stream,100-077501-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,110-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46031,LFR,GStr,LFR+GStr
HAWKINS CREEK,NORRISH CREEK,54,49.17317156960,-122.13535621300,Stream,100-066153-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-064000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,46970,LFR,GStr,LFR+GStr
HICKS CREEK,HICKS CREEK,105,49.29340337710,-121.72036187800,Stream,100-095166-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,100-093700-00000-00000-0000-0000-000-000-000-000-000-000,LOWER FRASER,CO-47,CO,Current,47097,LFR,GStr,LFR+GStr
