NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
CANOE PASS CREEK,,1677,53.10790056550,-132.38940921700,Stream,950-954469-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-952000-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,41935,HG,WQCI,HG+WQCI
CELESTIAL RIVER,,1551,53.63331428770,-132.93143797200,Stream,940-468060-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-458900-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,40920,HG,WQCI,HG+WQCI
CLAPP BASIN CREEK,,1534,53.30470493530,-132.43922910800,Stream,940-313822-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-312100-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42640,HG,WQCI,HG+WQCI
FAIRFAX OUTER CREEK,,1649,52.73734697800,-132.00116170900,Stream,950-690941-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-689000-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43130,HG,WQCI,HG+WQCI
FLAT CREEK,FLAT CREEK,1654,52.79116072900,-131.96568374900,Stream,950-720362-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-719300-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43155,HG,WQCI,HG+WQCI
GOLD HARBOUR CREEK,,1663,52.93412711650,-132.13160781700,Stream,950-854211-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-851900-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43200,HG,WQCI,HG+WQCI
GUDAL CREEK,GUDAL CREEK,1528,53.23150340530,-132.56307738200,Stream,940-211752-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-214700-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42610,HG,WQCI,HG+WQCI
KAISUN CREEK,,1673,53.04500177760,-132.43860138000,Stream,950-918214-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-915700-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42690,HG,WQCI,HG+WQCI
KANO INLET CREEK - OUTER,,1529,53.28806444320,-132.63888788500,Stream,940-250044-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-251500-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42615,HG,WQCI,HG+WQCI
KANO INLET HEAD CREEK,,1531,53.33295268570,-132.55475741500,Stream,940-263173-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-264700-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42625,HG,WQCI,HG+WQCI
KOOTENAY INLET SOUTH ARM CREEK,,1658,52.84397608840,-132.15178502000,Stream,950-789429-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-786400-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43175,HG,WQCI,HG+WQCI
NORTH ARM HEAD CREEK,,1524,53.18635457340,-132.33944996400,Stream,940-157630-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-161700-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42590,HG,WQCI,HG+WQCI
PEEL INLET 2ND LEFT HAND CREEK,,1667,52.98842083080,-132.10884496600,Stream,950-877534-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-875100-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43220,HG,WQCI,HG+WQCI
PEEL INLET HEAD CREEK,,1666,52.96530876640,-132.07316796500,Stream,950-874527-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-872100-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43215,HG,WQCI,HG+WQCI
RENNELL CREEK,,1535,53.29102256080,-132.42771106100,Stream,940-315312-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-313900-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42645,HG,WQCI,HG+WQCI
RILEY CREEK,RILEY CREEK,1540,53.38696583800,-132.51655862300,Stream,940-329480-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-328100-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,41900,HG,WQCI,HG+WQCI
SEAL INLET CREEK,,1545,53.53789639560,-132.73397269700,Stream,940-379466-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-376600-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,41925,HG,WQCI,HG+WQCI
SECURITY INLET RIGHT HAND CREEK,,1670,53.05723718310,-132.25743321800,Stream,950-901846-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-899300-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,42675,HG,WQCI,HG+WQCI
TARTU INLET HEAD CREEK,,1544,53.49855176560,-132.67487393800,Stream,940-352922-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-351500-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,41920,HG,WQCI,HG+WQCI
TASU CREEK,TASU CREEK,1656,52.85812003650,-132.08394741700,Stream,950-735521-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-734400-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43165,HG,WQCI,HG+WQCI
WILSON BAY CREEK,,1653,52.75501429820,-131.93983524300,Stream,950-716592-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-715325-00000-00000-0000-0000-000-000-000-000-000-000,WEST HAIDA GWAII,SER-14,SER,Current,43150,HG,WQCI,HG+WQCI
DATLAMEN CREEK,DATLAMEN CREEK,1568,53.56654725050,-132.48561058900,Stream,940-862496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-851600-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,SER-15,SER,Current,41005,HG,NQCI,HG+NQCI
MAMIN RIVER,MAMIN RIVER,1570,53.62133375950,-132.31052245900,Stream,940-885049-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-874800-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,SER-15,SER,Current,41015,HG,NQCI,HG+NQCI
AALTANHASH RIVER,AALTANHASH RIVER,1023,53.14655990680,-128.47747297300,Stream,910-543137-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-550600-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50225,NC,HStr,NC+HStr
ANDERSON CREEK,ANDERSON CREEK,1077,54.01511817970,-128.68201981100,Stream,910-665607-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-03300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52395,NC,HStr,NC+HStr
ANGLER COVE CREEK,,1027,53.31704619140,-128.88359205800,Stream,910-556275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-564100-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50245,NC,HStr,NC+HStr
ARNOUP CREEK,ARNOUP CREEK,1850,52.97206815480,-128.67669416100,Stream,915-620970-098362-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-11100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43870,NC,HStr,NC+HStr
ASSEEK RIVER,ASSEEK RIVER,964,51.96245384970,-126.67860431900,Stream,910-258012-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-273700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51745,BCD,HStr,BCD+HStr
ATNARKO RIVER,ATNARKO RIVER,970,52.37656417890,-126.09435640500,Stream,910-275583-999439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-99900-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51780,BCD,HStr,BCD+HStr
ATNARKO SPAWNING CHANNEL,,358,52.35895382720,-126.04900099400,Artificial Channel,910-275583-999439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-99900-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,45641,BCD,HStr,BCD+HStr
BARNARD CREEK,BARNARD CREEK,1869,53.05299488830,-129.11962463600,Stream,915-620970-642580-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-64900-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43965,HecLow,HStr,HecLow+HStr
BELLA COOLA RIVER,BELLA COOLA RIVER,968,52.39012813830,-126.77770520000,Stream,910-275583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-290700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51765,BCD,HStr,BCD+HStr
BELOWE CREEK,BELOWE CREEK,1091,53.47511055990,-129.47782281600,Stream,910-729790-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-736000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52465,HecLow,HStr,HecLow+HStr
BIG BAY CREEK,,1012,52.78871873960,-127.99345637600,Stream,910-494224-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-503100-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51990,NC,HStr,NC+HStr
BIG CREEK,,1011,52.75986711720,-127.88550981700,Stream,910-491224-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-500200-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51985,NC,HStr,NC+HStr
BIG TILLHORN CREEK,,1910,53.58073424220,-129.17939712900,Stream,915-685656-189254-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-567300-19100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44170,NC,HStr,NC+HStr
BISH CREEK,BISH CREEK,1080,53.92314592700,-128.73816491400,Stream,910-670931-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-677700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52410,NC,HStr,NC+HStr
BLACK ROCK CREEK,,1900,53.19763613730,-129.31486577800,Stream,915-661162-220045-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-21300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44120,HecLow,HStr,HecLow+HStr
BOLIN BAY CREEK,,1016,52.83734122100,-128.22515757700,Stream,910-511168-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-519700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52010,NC,HStr,NC+HStr
BRIM RIVER,BRIM RIVER,1036,53.51182730730,-128.36556595900,Stream,910-624006-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-632400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50290,NC,HStr,NC+HStr
CARTER RIVER,CARTER RIVER,1017,52.83917985230,-128.37539461800,Stream,910-516193-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-524600-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52015,NC,HStr,NC+HStr
CASCADE RIVER,,983,52.60898925600,-127.62684829100,Stream,910-336010-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-351200-12100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51845,NC,HStr,NC+HStr
CECIL CREEK,CECIL CREEK,1071,54.20047049540,-128.57597482900,Stream,910-665062-301715-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-30400-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52365,NC,HStr,NC+HStr
CHERRY CREEK,,1919,53.24357826720,-129.49943545300,Stream,915-672242-988346-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-97200-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44215,HecLow,HStr,HecLow+HStr
CHIST CREEK,CHIST CREEK,1072,54.25308507290,-128.49654252000,Stream,910-665062-410884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-41600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52370,NC,HStr,NC+HStr
CRAB RIVER,CRAB RIVER,1038,53.56661700470,-128.76450423200,Stream,910-636378-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-644700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50300,NC,HStr,NC+HStr
CRANE BAY CREEK,,1902,53.23291808060,-129.29365684900,Stream,915-661162-311045-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-30600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44130,HecLow,HStr,HecLow+HStr
DALA RIVER,DALA RIVER,1045,53.84845275020,-128.51409912600,Stream,910-652931-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-661200-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50335,NC,HStr,NC+HStr
DALLY CREEK,DALLY CREEK,1846,52.88580985400,-128.66467989000,Stream,915-620970-077655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-09100-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43825,NC,HStr,NC+HStr
DEAN RIVER,DEAN RIVER,975,52.80523156080,-126.96862453300,Stream,910-302877-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-318700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51805,BCD,HStr,BCD+HStr
DUTHIE CREEK,,1836,52.77874638190,-128.27970294200,Stream,915-619063-349885-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-34300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,42775,NC,HStr,NC+HStr
EAST ARM CREEK,,1871,53.15821842380,-128.89346066700,Stream,915-620970-720938-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-72600-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43975,NC,HStr,NC+HStr
ELCHO CREEK,ELCHO CREEK,984,52.40058470720,-127.53932576100,Stream,910-346442-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-361300-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51850,NC,HStr,NC+HStr
EMSLEY CREEK,EMSLEY CREEK,1081,53.90236635500,-128.79488255800,Stream,910-672824-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-679500-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52415,NC,HStr,NC+HStr
FALSE STEWART CREEK,,1913,53.84153392530,-130.05769255400,Stream,915-672242-766277-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-560200-74200-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44185,HecLow,HStr,HecLow+HStr
FIFER COVE CREEK,,1845,52.85617205530,-128.68134879600,Stream,915-620970-069823-008579-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-08400-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43820,NC,HStr,NC+HStr
FOCH RIVER,,1083,53.83238249890,-129.09278167800,Stream,910-697624-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-704200-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52425,NC,HStr,NC+HStr
FRENCHMAN CREEK,FRENCHMAN CREEK,985,52.32441371280,-127.55263551300,Stream,910-350027-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-364900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51855,NC,HStr,NC+HStr
GIL CREEK,,1897,53.10570486230,-129.20781174100,Stream,915-661162-875654-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-541700-87800-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,44105,HecLow,HStr,HecLow+HStr
GILTTOYEES CREEK,GILTTOYEES CREEK,1082,53.90056042270,-129.02672702400,Stream,910-688826-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-695400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52420,NC,HStr,NC+HStr
GREEN RIVER,,1018,52.99619893460,-128.37825705100,Stream,910-524956-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-533000-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51225,NC,HStr,NC+HStr
HAWKSBURY ISLAND CREEK,,3553,53.49247599540,-129.10288928800,Stream,915-685656-863549-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-567300-86300-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,3268,NC,HStr,NC+HStr
HIRSCH CREEK,HIRSCH CREEK,1054,54.09023798500,-128.64246554300,Stream,910-665062-130766-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-11700-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50380,NC,HStr,NC+HStr
HOTSPRING CREEK,,1037,53.44945498340,-128.55304549300,Stream,910-629534-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-637900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50295,NC,HStr,NC+HStr
HUGH CREEK,HUGH CREEK,1041,53.72669582630,-128.77650488100,Stream,910-642305-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-650400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50315,NC,HStr,NC+HStr
HUMPHRYS CREEK,HUMPHRYS CREEK,1068,54.18322901770,-128.57242713200,Stream,910-665062-280395-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-28200-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50450,NC,HStr,NC+HStr
JAMES BAY CREEK,,1833,52.71883322110,-128.22411051000,Stream,915-619063-789911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488000-78700-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,42760,NC,HStr,NC+HStr
JENNY BAY CREEKS,,1798,52.22402973080,-127.59838920500,Stream Aggregate,,,NORTHERN COASTAL FJORDS,SER-16,SER,Current,43725,NC,HStr,NC+HStr
KEMANO RIVER,KEMANO RIVER,1034,53.48393941900,-128.12481098500,Stream,910-618922-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-627400-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50280,NC,HStr,NC+HStr
KHUTZE RIVER,KHUTZE RIVER,1021,53.08524367750,-128.41216885700,Stream,910-537261-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-545100-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51240,NC,HStr,NC+HStr
KILDALA RIVER,KILDALA RIVER,1044,53.82198258890,-128.49142460900,Stream,910-651837-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-659800-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50330,NC,HStr,NC+HStr
KILTUISH RIVER,KILTUISH RIVER,1030,53.32185974000,-128.46663933800,Stream,910-586176-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-593300-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50260,NC,HStr,NC+HStr
KISKOSH CREEK,KISKOSH CREEK,1087,53.57668234730,-129.34923237100,Stream,910-714633-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-721600-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52445,HecLow,HStr,HecLow+HStr
KITIMAT RIVER,KITIMAT RIVER,1050,54.01089397030,-128.66229113300,Stream,910-665062-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50360,NC,HStr,NC+HStr
KLEKANE RIVER,KLEKANE RIVER,1026,53.24637056970,-128.68611020500,Stream,910-549050-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-556700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,50240,NC,HStr,NC+HStr
KUMEALON CREEK,KUMEALON CREEK,1097,53.87808272890,-129.96735682200,Stream,910-761557-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-768900-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52495,HecLow,HStr,HecLow+HStr
KWATNA RIVER,KWATNA RIVER,962,52.11187605370,-127.38611928100,Stream,910-231256-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-246500-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,51735,NC,HStr,NC+HStr
KXNGEAL CREEK,,1094,53.75616115190,-129.81865621100,Stream,910-749844-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-756700-00000-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,52480,HecLow,HStr,HecLow+HStr
LADEKIN CREEK,,429,53.19766750800,-129.06199072100,Stream,915-620970-679891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-68500-00000-0000-0000-000-000-000-000-000-000,NORTHERN COASTAL FJORDS,SER-16,SER,Current,48414,HecLow,HStr,HecLow+HStr
