SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
KLEKANE RIVER,KLEKANE RIVER,1026,53.24637056970,-128.68611020500,Stream,910-549050-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-556700-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50243,NC,HStr,NC+HStr
KOWESAS RIVER,KOWESAS RIVER,1031,53.33685277390,-128.12308097200,Stream,910-601431-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-608300-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50268,NC,HStr,NC+HStr
LITTLE TILLHORN CREEK,,1909,53.55174446040,-129.16831567100,Stream,915-685656-161002-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-567300-16200-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,44168,NC,HStr,NC+HStr
LITTLE WEDEENE RIVER,LITTLE WEDEENE RIVER,1057,54.12176551370,-128.61858749500,Stream,910-665062-182901-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-17000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50398,NC,HStr,NC+HStr
LONE WOLF CREEK,LONE WOLF CREEK,1064,54.22638254690,-128.67762184100,Stream,910-665062-202827-331842-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-19300-35800-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50433,NC,HStr,NC+HStr
MARMOT COVE CREEK,,1024,53.17225112810,-128.62928212400,Stream,910-546605-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-554200-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50233,NC,HStr,NC+HStr
MARSHALL CREEK,,1020,53.08701790850,-128.51043239800,Stream,910-534518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-542400-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,51238,NC,HStr,NC+HStr
MCKAY CREEK,MCKAY CREEK,1073,54.24106279100,-128.45073885900,Stream,910-665062-450719-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-45600-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,52378,NC,HStr,NC+HStr
NALBEELAH CREEK,NALBEELAH CREEK,1067,54.14514993310,-128.58832819100,Stream,910-665062-224021-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-22900-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50448,NC,HStr,NC+HStr
PARIL RIVER,PARIL RIVER,1029,53.48843102350,-128.76591689700,Stream,910-574801-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-582400-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50258,NC,HStr,NC+HStr
PIKE CREEK,PIKE CREEK,1039,53.67252032130,-128.80066198300,Stream,910-640132-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-648400-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50308,NC,HStr,NC+HStr
PINE CREEK,PINE CREEK,1049,54.03498447930,-128.62093104400,Stream,910-664013-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-672500-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50358,NC,HStr,NC+HStr
QUAAL RIVER,QUAAL RIVER,1086,53.64819486930,-129.30340674600,Stream,910-707179-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-713900-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,52443,NC,HStr,NC+HStr
RALEY CREEK,RALEY CREEK,1063,54.18028515990,-128.68100009900,Stream,910-665062-202827-194953-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-19300-21600-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50428,NC,HStr,NC+HStr
RIORDAN CREEK,,1905,53.43369035000,-128.95847323100,Stream,915-679587-783332-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-566500-58300-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,44148,NC,HStr,NC+HStr
SCOW BAY CREEK,,1025,53.22416355650,-128.66255007600,Stream,910-548131-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-555800-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50238,NC,HStr,NC+HStr
TETLOCK CREEK,TETLOCK CREEK,1075,54.23856956650,-128.26264791700,Stream,910-665062-595276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-60100-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,52388,NC,HStr,NC+HStr
TSAYTIS RIVER,TSAYTIS RIVER,1033,53.24219344820,-127.87523916100,Stream,910-609623-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-618500-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50278,NC,HStr,NC+HStr
VERNEY PASSAGE CREEK,,1907,53.56844618550,-128.99746543600,Stream,915-685656-750449-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-567300-75400-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,44158,NC,HStr,NC+HStr
WAHOO CREEK,WAHOO CREEK,1035,53.49208146090,-128.11918826700,Stream,910-618922-015487-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-627400-01800-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50288,NC,HStr,NC+HStr
WATHL CREEK,WATHL CREEK,1046,53.97886982840,-128.65158210500,Stream,910-661987-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-670400-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50343,NC,HStr,NC+HStr
WATHLSTO CREEK,WATHLSTO CREEK,2655,53.94742259170,-128.66092020500,Stream,910-661029-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-669300-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,44438,NC,HStr,NC+HStr
WEDEENE RIVER,WEDEENE RIVER,1060,54.13424160430,-128.61546693400,Stream,910-665062-202827-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-673500-19300-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50413,NC,HStr,NC+HStr
WEEWANIE CREEK,WEEWANIE CREEK,1040,53.69089404550,-128.78612877600,Stream,910-640873-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-649000-00000-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,50313,NC,HStr,NC+HStr
WHALEN CREEK,WHALEN CREEK,1872,53.24631992540,-129.07147225500,Stream,915-620970-749922-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-488300-75400-00000-0000-0000-000-000-000-000-000-000,DOUGLAS-GARDNER,CM-20,CM,Current,43983,NC,HStr,NC+HStr
AERO CREEK,,1583,53.05373083000,-131.91526460800,Stream,950-059861-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-062020-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42803,HG,HStr,HG+HStr
ALDER ISLAND CREEK,,1721,52.43763502110,-131.31359556900,Stream,955-605755-284025-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-28200-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43348,HG,HStr,HG+HStr
ANNA INLET CREEK,,1604,52.70379119510,-131.84848015600,Stream,950-169988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-166000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42908,HG,HStr,HG+HStr
ARROW CREEK,ARROW CREEK,1615,52.45721787710,-131.46671166100,Stream,950-275302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-275600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42963,HG,HStr,HG+HStr
BAG HARBOUR CREEK,,1624,52.34487767380,-131.37082638600,Stream,950-309679-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-308600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43008,HG,HStr,HG+HStr
BALCOM INLET CREEK,,1725,52.08903844720,-130.99946737800,Stream,955-573458-529020-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-404700-57800-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43368,HG,HStr,HG+HStr
BELJAY BAY CREEK,,1705,52.68688158830,-131.63617381400,Stream,955-627565-394678-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-39300-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42078,HG,HStr,HG+HStr
BERESFORD BAY CREEK,,1714,52.63705277690,-131.62121628900,Stream,955-627565-938250-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-93700-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43313,HG,HStr,HG+HStr
BIG GOOSE CREEK,BIG GOOSE CREEK,1597,52.86502736300,-131.87848636200,Stream,950-120891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-116200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42873,HG,HStr,HG+HStr
BLAINE CREEK,BLAINE CREEK,1577,53.18806654510,-131.77815156300,Stream,950-009968-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-007500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,41053,HG,HStr,HG+HStr
BRAVERMAN CREEK,BRAVERMAN CREEK,1585,53.03732249760,-132.02933540200,Stream,950-071751-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-066800-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42813,HG,HStr,HG+HStr
BREAKER BAY CREEK,,1693,52.90393536700,-131.65600062800,Stream,955-651227-903574-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-72100-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42018,HG,HStr,HG+HStr
BURNABY NARROWS FIRST R.H. CR.,,1717,52.38024222040,-131.35339850600,Stream,955-605755-130044-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-10144-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43328,HG,HStr,HG+HStr
BURNABY NARROWS SECOND R.H. CR.,,1718,52.36309616380,-131.34972551000,Stream,955-605755-101448-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-11481-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43333,HG,HStr,HG+HStr
BURNABY STRAITS CREEK,,1623,52.35790207600,-131.35497115000,Stream,950-306911-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-304179-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43003,HG,HStr,HG+HStr
CARMICHAEL CREEK,,1587,52.98754212070,-131.93801235900,Stream,950-082884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-077200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42823,HG,HStr,HG+HStr
CARPENTER BAY CREEK,,1635,52.22441664760,-131.18977234100,Stream,950-373896-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-374500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43063,HG,HStr,HG+HStr
CHADSEY CREEK,CHADSEY CREEK,1586,53.01224360650,-131.96232725900,Stream,950-079281-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-073900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42818,HG,HStr,HG+HStr
CLINT CREEK,CLINT CREEK,1593,52.87641959850,-131.98734504500,Stream,950-108292-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-103200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42853,HG,HStr,HG+HStr
COPPER CREEK,COPPER CREEK,1579,53.16135122200,-131.80034906900,Stream,950-012855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-010400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,41063,HG,HStr,HG+HStr
CRESCENT INLET CREEK,,1602,52.73995898780,-131.87460560300,Stream,950-158304-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-153900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42898,HG,HStr,HG+HStr
DANA #1 CREEK,,1599,52.80900039580,-131.84012922000,Stream,950-129161-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-124300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42883,HG,HStr,HG+HStr
DANA #2 CREEK,,1600,52.80615055040,-131.83599710600,Stream,950-129593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-124700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42888,HG,HStr,HG+HStr
DANA #3 CREEK,,1601,52.79542340660,-131.81138400100,Stream,950-131344-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-126500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42893,HG,HStr,HG+HStr
DASS CREEK,DASS CREEK,1589,52.92814546170,-131.95035585400,Stream,950-094133-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-088700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42833,HG,HStr,HG+HStr
ECHO HARBOUR CREEK,,1606,52.69274361830,-131.77171307200,Stream,950-179963-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-176500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42918,HG,HStr,HG+HStr
FORGOTTEN CREEK,FORGOTTEN CREEK,1620,52.40044035710,-131.40250225000,Stream,950-294894-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-295613-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42988,HG,HStr,HG+HStr
GATE CREEK,GATE CREEK,1710,52.66437910400,-131.46376907400,Stream,955-627565-648984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-64800-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43293,HG,HStr,HG+HStr
GEORGE BAY CREEK,,1626,52.30428628930,-131.34154763100,Stream,950-316868-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-316600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43018,HG,HStr,HG+HStr
GONA POINT CREEK,,1634,52.28009469600,-131.12940394300,Stream,950-359616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-359600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43058,HG,HStr,HG+HStr
GRAY BAY CREEK,,1581,53.13150693160,-131.70592016600,Stream,950-023546-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-019100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,41073,HG,HStr,HG+HStr
HAANS CREEK,HAANS CREEK,1690,53.23790532230,-131.86786389100,Stream,950-999114-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-996400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42003,HG,HStr,HG+HStr
HAIDA CREEK,,1616,52.43029178040,-131.42467865900,Stream,950-283373-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-281027-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42968,HG,HStr,HG+HStr
HARRIET CREEK,HARRIET CREEK,1631,52.29242548950,-131.21818939100,Stream,950-340914-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-341100-22500-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43043,HG,HStr,HG+HStr
HEATER HARBOUR CREEK,,1724,52.12369800290,-131.06553132600,Stream,955-573458-463279-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-404700-51400-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43363,HG,HStr,HG+HStr
HUSTON R.H. AND L.H. CREEKS,,1628,52.24460053740,-131.24546713100,Stream,950-329770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-329000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43028,HG,HStr,HG+HStr
HUTTON HEAD CREEK,,1609,52.48850489410,-131.58196689300,Stream,950-251625-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-249900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42933,HG,HStr,HG+HStr
HUTTON LEFT HAND CREEK,,1610,52.50019480990,-131.55384472600,Stream,950-253624-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-251800-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42938,HG,HStr,HG+HStr
IKEDA CREEK,IKEDA CREEK,1632,52.29467717420,-131.16710467300,Stream,950-351015-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-351100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43048,HG,HStr,HG+HStr
ISLAND BAY LEFT HAND CREEK,,1622,52.35290878860,-131.41076137400,Stream,950-300510-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-300400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42998,HG,HStr,HG+HStr
ISLAND BAY RIGHT HAND CREEK,,1621,52.35698345440,-131.41246539700,Stream,950-300072-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-300100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42993,HG,HStr,HG+HStr
JEDWAY CREEK,,1630,52.29202528290,-131.22270175900,Stream,950-340628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-340700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43038,HG,HStr,HG+HStr
KENDRICK POINT CREEK,,1639,52.19585271260,-131.12661660200,Stream,950-406476-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-403743-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43083,HG,HStr,HG+HStr
KOGANGAS CREEK,,1711,52.61744997460,-131.50956198100,Stream,955-627565-709655-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-71000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43298,HG,HStr,HG+HStr
KOSTAN CREEK,,1607,52.57918998610,-131.71482068200,Stream,950-206645-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-203500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42923,HG,HStr,HG+HStr
KOYA CREEK,,1637,52.21521199900,-131.07927747300,Stream,950-382995-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-384000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43073,HG,HStr,HG+HStr
LAGOON CREEK,,1588,52.93706813450,-131.96758877200,Stream,950-092165-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-086500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42828,HG,HStr,HG+HStr
LANDRICK CREEK,,1712,52.64111463070,-131.55511711600,Stream,955-627565-742851-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-74400-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43303,HG,HStr,HG+HStr
LITTLE GOOSE CREEK,LITTLE GOOSE CREEK,1596,52.88247677770,-131.88903966900,Stream,950-115416-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-110600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42868,HG,HStr,HG+HStr
LOCKEPORT CREEK,LONGFELLOW CREEK,1603,52.71702922620,-131.83346617500,Stream,950-168016-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-164000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42903,HG,HStr,HG+HStr
LUXANA CREEK,,1726,52.07950905370,-131.06348390900,Stream,955-573458-750754-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-404700-79900-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43373,HG,HStr,HG+HStr
MACINTYRE CREEK,MACINTYRE CREEK,1578,53.16516525910,-131.79954945200,Stream,950-012529-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-010100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,41058,HG,HStr,HG+HStr
MARKER CREEK,MARKER CREEK,1719,52.40770809670,-131.36812231600,Stream,955-605755-178472-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-33255-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,43338,HG,HStr,HG+HStr
MARKO CREEK,,1611,52.51576569170,-131.51836822800,Stream,950-257088-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-255500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42943,HG,HStr,HG+HStr
MARSHALL INLET RIGHT HAND CREEK,,1612,52.46921968520,-131.51211733600,Stream,950-267172-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-266100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42948,HG,HStr,HG+HStr
MATHERS CREEK,MATHERS CREEK,1695,53.01751463050,-131.77645123800,Stream,955-651227-573426-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-38300-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42028,HG,HStr,HG+HStr
MATHESON L.H. CREEK,,1614,52.44443986660,-131.47703554700,Stream,950-273393-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-273100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HG,CM-21,CM,Current,42958,HG,HStr,HG+HStr
