SITE_NAME,GAZ_NAME,GFE_ID,Y_LAT,X_LONG,GFE_TYPE,WS_CDE_20K,WS_CDE_50K,CU_NAME,FULL_CU_IN,SP_QUAL,CU_TYPE,POP_ID,FAZ_ACRO,MAZ_ACRO,JAZ_ACRO
SANDY BAY CREEK,,1742,54.59650294350,-130.84261044300,Stream,915-779103-649730-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-823500-63400-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43447,HecLow,NSKEst,HecLow+NSKEst
SHAWATLAN RIVER,SHAWATLAN RIVER,1736,54.32418706510,-130.25538532300,Stream,910-789861-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-797600-00000-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43417,HecLow,NSKEst,HecLow+NSKEst
SILVER CREEK,SILVER CREEK,1737,54.40139488300,-130.23800898400,Stream,910-793275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-801300-00000-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43422,HecLow,NSKEst,HecLow+NSKEst
SKENE COVE CREEK,,3552,53.84433815710,-130.35378479800,Stream,915-724877-974276-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-98600-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,26025521,HecLow,NSKEst,HecLow+NSKEst
SNASS CREEK,,1963,53.91447189260,-130.57402639700,Stream,915-724877-342634-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-35900-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43832,HecLow,NSKEst,HecLow+NSKEst
SPILLER RIVER,SPILLER RIVER,1954,54.00972875100,-130.29790874100,Stream,915-724877-866008-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-87800-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,44392,HecLow,NSKEst,HecLow+NSKEst
STUMAUN CREEK,STUMAUN CREEK,1744,54.55611954560,-130.38568381700,Stream,910-821835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-828500-00000-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43457,HecLow,NSKEst,HecLow+NSKEst
USELESS CREEK,USELESS CREEK,1966,54.03942775340,-130.55258412200,Stream,915-724877-689713-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-70200-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43847,HecLow,NSKEst,HecLow+NSKEst
WEST CREEK,,1957,53.91464565740,-130.45102164200,Stream,915-724877-129081-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-14100-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,44407,HecLow,NSKEst,HecLow+NSKEst
WHITLY POINT CREEK,,1743,54.61124920920,-130.80223780000,Stream,915-779103-693755-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-823500-67700-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43452,HecLow,NSKEst,HecLow+NSKEst
WOLF CREEK,,1958,53.96057072370,-130.37062506300,Stream,915-724877-161993-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,915-765500-17500-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,44412,HecLow,NSKEst,HecLow+NSKEst
WOLF CREEK,WOLF CREEK,1729,54.23253064230,-130.28558893500,Stream,910-781573-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,910-789500-00000-00000-0000-0000-000-000-000-000-000-000,NASS-SKEENA ESTUARY,PKO-14,PKO,Current,43382,HecLow,NSKEst,HecLow+NSKEst
ALICE CREEK,ALICE CREEK,2344,54.68523289800,-128.76590189000,Stream,400-195432-284085-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-286100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,44885,LSK,NSKEst,LSK+NSKEst
ANDESITE CREEK,ANDESITE CREEK,468,54.37907086150,-129.12562478100,Stream,400-130835-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-128100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48566,LSK,NSKEst,LSK+NSKEst
BIG FALLS CREEK,BIG FALLS CREEK,450,53.97895446720,-129.74387778900,Stream,400-014636-255848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-24200-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48481,LSK,NSKEst,LSK+NSKEst
CEDAR RIVER,CEDAR RIVER,531,54.83316537290,-128.84292445600,Stream,400-195432-496805-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-513000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47807,LSK,NSKEst,LSK+NSKEst
CHIMDEMASH CREEK,CHIMDEMASH CREEK,480,54.66496299840,-128.37616384600,Stream,400-251326-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-248400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48086,LSK,NSKEst,LSK+NSKEst
CLAY CREEK,CLAY CREEK,462,54.31744041690,-129.20576413400,Stream,400-117071-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-114500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48541,LSK,NSKEst,LSK+NSKEst
CLEARWATER CREEK,CLEARWATER CREEK,510,54.34515450140,-128.58945484100,Stream,400-174068-752958-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-759000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47702,LSK,NSKEst,LSK+NSKEst
COLDWATER CREEK,COLDWATER CREEK,507,54.38924950730,-128.63024562900,Stream,400-174068-593901-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-623800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47687,LSK,NSKEst,LSK+NSKEst
DEEP CREEK,DEEP CREEK,523,54.56445567790,-128.66280472500,Stream,400-195432-061459-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-067600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47767,LSK,NSKEst,LSK+NSKEst
DOG TAG CREEK,,463,54.29147188610,-129.19493897200,Stream,400-116952-085949-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-113400-12300-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,3242,LSK,NSKEst,LSK+NSKEst
ECSTALL RIVER,ECSTALL RIVER,447,54.16636058760,-129.95840961000,Stream,400-014636-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48466,LSK,NSKEst,LSK+NSKEst
ERLANDSEN CREEK,ERLANDSEN CREEK,474,54.54287866810,-128.73975150400,Stream,400-185024-200566-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-184200-17000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48596,LSK,NSKEst,LSK+NSKEst
EXCHAMSIKS RIVER,EXCHAMSIKS RIVER,504,54.33220530570,-129.29597241000,Stream,400-107640-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,410-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47672,LSK,NSKEst,LSK+NSKEst
EXSTEW RIVER,EXSTEW RIVER,469,54.39809354780,-129.05931421300,Stream,400-139009-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-137400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48571,LSK,NSKEst,LSK+NSKEst
EXSTEW SLOUGH,,444,54.39867765080,-129.05924778700,Slough Segment,400-139009-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-137400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48451,LSK,NSKEst,LSK+NSKEst
FIDDLER CREEK,FIDDLER CREEK,482,54.85891385920,-128.36474019600,Stream,400-299006-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-296800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47562,LSK,NSKEst,LSK+NSKEst
GITNADOIX RIVER,GITNADOIX RIVER,460,54.31700083560,-129.20759462700,Stream,400-116952-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-113400-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48531,LSK,NSKEst,LSK+NSKEst
HATCHERY CREEK,HATCHERY CREEK,513,54.37922454210,-128.55077568900,Stream,400-174068-850668-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-854300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47717,LSK,NSKEst,LSK+NSKEst
HAYWARD CREEK,HAYWARD CREEK,448,54.04882976010,-129.84478263800,Stream,400-014636-156151-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-14100-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48471,LSK,NSKEst,LSK+NSKEst
HERMAN CREEK,HERMAN CREEK,508,54.37965312190,-128.61801072800,Stream,400-174068-641340-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-659800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47692,LSK,NSKEst,LSK+NSKEst
JOHNSTON CREEK,JOHNSTON CREEK,454,53.85739684730,-129.49096368300,Stream,400-014636-509207-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-50000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48501,LSK,NSKEst,LSK+NSKEst
JOHNSTON LAKE,JOHNSTON LAKE,455,53.86487734380,-129.48043603900,Lake,400-014636-509207-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-50000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48506,LSK,NSKEst,LSK+NSKEst
KADEEN CREEK,KADEEN CREEK,465,54.15924682480,-129.19417345000,Stream,400-116952-574280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-113400-62100-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48551,LSK,NSKEst,LSK+NSKEst
KASIKS RIVER,KASIKS RIVER,459,54.29306503500,-129.40077596700,Stream,400-094444-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-093200-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48526,LSK,NSKEst,LSK+NSKEst
KHYEX RIVER,KHYEX RIVER,456,54.23210941010,-129.80486592200,Stream,400-036391-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-036100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48511,LSK,NSKEst,LSK+NSKEst
KITSUMKALUM RIVER - LOWER,KITSUMKALUM RIVER,521,54.52042481860,-128.66142195700,Stream Segment,400-195432-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47757,LSK,NSKEst,LSK+NSKEst
KLEANZA CREEK,KLEANZA CREEK,477,54.59564454090,-128.41025855600,Stream,400-234275-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-231800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48056,LSK,NSKEst,LSK+NSKEst
KWINITSA CREEK,KWINITSA CREEK,458,54.22123106010,-129.57781543100,Stream,400-067249-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-066100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48521,LSK,NSKEst,LSK+NSKEst
LAKELSE RIVER,LAKELSE RIVER,505,54.44298769230,-128.78161990200,Stream,400-174068-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47677,LSK,NSKEst,LSK+NSKEst
LEAN-TO CREEK,LEAN-TO CREEK,524,54.62084434210,-128.68044455900,Stream,400-195432-151700-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-160600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47772,LSK,NSKEst,LSK+NSKEst
LOCKERBY CREEK,,451,53.91778339130,-129.65066401000,Stream,400-014636-358843-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-34600-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48486,LSK,NSKEst,LSK+NSKEst
LOWRIE CREEK,LOWRIE CREEK,479,54.64682771800,-128.39946487200,Stream,400-246794-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-243100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48081,LSK,NSKEst,LSK+NSKEst
MADELINE CREEK,MADELINE CREEK,449,53.99606782770,-129.79276595500,Stream,400-014636-219671-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-22000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48476,LSK,NSKEst,LSK+NSKEst
MAGAR CREEK,MAGAR CREEK,464,54.19771456610,-129.19549984000,Stream,400-116952-434832-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-113400-44800-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48546,LSK,NSKEst,LSK+NSKEst
MAYO CREEK,MAYO CREEK,2346,54.82663693270,-128.88059963900,Stream,400-195432-528283-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-542900-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,44895,LSK,NSKEst,LSK+NSKEst
MCNEIL RIVER,MCNEIL RIVER,446,54.19705078160,-129.98235021900,Stream,400-018096-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-018200-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48461,LSK,NSKEst,LSK+NSKEst
MIDDLE CREEK,,471,54.41117511690,-128.85442938800,Stream,400-162691-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-160900-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48581,LSK,NSKEst,LSK+NSKEst
MOLYBDENUM CREEK,MOLYBDENUM CREEK,475,54.55000279740,-128.73801511200,Stream,400-185024-200566-035549-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-184200-18600-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48046,LSK,NSKEst,LSK+NSKEst
MUDDY CREEK,MUDDY CREEK,452,53.89737723110,-129.62080621600,Stream,400-014636-385680-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-37400-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48491,LSK,NSKEst,LSK+NSKEst
NORTH GRANITE CREEK,,514,54.39067082060,-128.53337482000,Stream,400-174068-907320-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-908000-66100-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47722,LSK,NSKEst,LSK+NSKEst
NORTH HATCHERY CREEK,FURLONG CREEK,515,54.39202096880,-128.53168216300,Stream,400-174068-912616-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-929100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47727,LSK,NSKEst,LSK+NSKEst
SCHULBUCKHAND CREEK,SCHULBUCKHAND CREEK,511,54.35518663790,-128.57199856100,Stream,400-174068-760122-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-783500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47707,LSK,NSKEst,LSK+NSKEst
SCOTIA RIVER,SCOTIA RIVER,457,54.17059691470,-129.63607668400,Stream,400-056622-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-057000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48516,LSK,NSKEst,LSK+NSKEst
SHAMES RIVER,SHAMES RIVER,470,54.41162346560,-128.88587935600,Stream,400-159406-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-157500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48576,LSK,NSKEst,LSK+NSKEst
SHAMES SLOUGH,,445,54.41143445390,-128.88386248400,Slough Segment,400-159406-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-157500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48456,LSK,NSKEst,LSK+NSKEst
SHANNON CREEK,SHANNON CREEK,481,54.66654162920,-128.37729621400,Stream,400-251262-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-248500-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48091,LSK,NSKEst,LSK+NSKEst
SINGLEHURST CREEK,SINGLEHURST CREEK,478,54.59992565060,-128.41263009100,Stream,400-234862-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-232100-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48061,LSK,NSKEst,LSK+NSKEst
SKEENA RIVER,SKEENA RIVER,443,54.13569777990,-130.10811119500,Stream,400-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48446,LSK,NSKEst,LSK+NSKEst
SOCKEYE CREEK,SOCKEYE CREEK,518,54.42549416040,-128.53048224000,Stream,400-174068-982133-062152-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-984300-04500-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47742,LSK,NSKEst,LSK+NSKEst
SPARKLING CREEK,SPARKLING CREEK,453,53.87850893790,-129.60612259400,Stream,400-014636-409390-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-016500-39800-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48496,LSK,NSKEst,LSK+NSKEst
SPRING CREEK,SPRING CREEK,522,54.53582337570,-128.64712294100,Stream,400-195432-019478-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-028800-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47762,LSK,NSKEst,LSK+NSKEst
STAR CREEK,STAR CREEK,526,54.69057652670,-128.76847883600,Stream,400-195432-289576-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,430-301300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47782,LSK,NSKEst,LSK+NSKEst
THORNHILL CREEK,THORNHILL CREEK,476,54.50648182970,-128.56475221700,Stream,400-209423-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-206600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48051,LSK,NSKEst,LSK+NSKEst
WHITE CREEK,WHITE CREEK,506,54.42431632330,-128.69970002200,Stream,400-174068-320554-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-332600-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47682,LSK,NSKEst,LSK+NSKEst
WILLIAMS CREEK,WILLIAMS CREEK,517,54.41257230980,-128.53341855500,Stream,400-174068-982133-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,420-984300-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47737,LSK,NSKEst,LSK+NSKEst
WILSON CREEK,WILSON CREEK,484,55.04615468640,-128.27674683000,Stream,400-340618-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-339200-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47572,LSK,NSKEst,LSK+NSKEst
ZYMAGOTITZ RIVER,ZYMAGOTITZ RIVER,473,54.48290971310,-128.73481287800,Stream,400-185024-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-184200-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,48591,LSK,NSKEst,LSK+NSKEst
ZYMOETZ RIVER - LOWER,ZYMOETZ RIVER,533,54.54280487670,-128.47994305300,Stream Segment,400-221484-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,440-000000-00000-00000-0000-0000-000-000-000-000-000-000,LOWER SKEENA,PKO-15,PKO,Current,47817,LSK,NSKEst,LSK+NSKEst
ASITKA RIVER,ASITKA RIVER,625,56.39390601060,-126.78968841300,Stream,400-757844-446397-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-451100-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE AND UPPER SKEENA,PKO-16,PKO,Current,48131,USK,NSKEst,USK+NSKEst
BABINE LAKE,BABINE LAKE,2107,55.27790243710,-126.60639780000,Lake,400-536025-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-000000-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE AND UPPER SKEENA,PKO-16,PKO,Current,45454,MSK,NSKEst,MSK+NSKEst
BABINE RIVER - SECTION 1-3,BABINE RIVER,592,55.32954471040,-126.63140938600,Stream Segment,400-536025-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-000000-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE AND UPPER SKEENA,PKO-16,PKO,Current,3276,MSK,NSKEst,MSK+NSKEst
BABINE RIVER - SECTION 4,BABINE RIVER,593,55.41496954740,-126.68400547700,Stream Segment,400-536025-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-000000-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE AND UPPER SKEENA,PKO-16,PKO,Current,49366,MSK,NSKEst,MSK+NSKEst
BABINE RIVER - SECTION 5,BABINE RIVER,2108,55.42543325790,-126.69647023400,Stream Segment,400-536025-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-000000-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE AND UPPER SKEENA,PKO-16,PKO,Current,45459,MSK,NSKEst,MSK+NSKEst
BEAR RIVER,BEAR RIVER,621,56.27990046280,-126.97078288100,Stream,400-757844-263905-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,490-267900-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE AND UPPER SKEENA,PKO-16,PKO,Current,48111,USK,NSKEst,USK+NSKEst
