NOM_SITE,NOM_GAZ,ID_CARAC_G,Y_LAT,X_LONG,TYPE_DE_CA,CDE_BA_20K,CDE_BA_50K,NOM_UC,INDICE_UC,SP_QUAL,TYPE_UC,ID_POP,ACRO_ZAEA,ACRO_ZAM,ACRO_ZAJ
SHANDILLA CREEK,SHANDILLA CREEK,490,55.08851640430,-128.02076985700,Stream,400-372927-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-372400-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,47602,MSK,NSKEst,MSK+NSKEst
SHEGUNIA RIVER,SHEGUNIA RIVER,496,55.34846884480,-127.67870191600,Stream,400-456504-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-455200-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,47632,MSK,NSKEst,MSK+NSKEst
SHILAHOU CREEK,SHILAHOU CREEK,2711,56.39784622580,-127.92518922700,Stream,400-706228-411052-009016-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-705300-42200-00900-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,3259,USK,NSKEst,USK+NSKEst
SKUNSNAT CREEK,SKUNSNAT CREEK,576,55.65648539000,-128.20981431900,Stream,400-454855-425314-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-434300-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,49286,MSK,NSKEst,MSK+NSKEst
SLAMGEESH RIVER,SLAMGEESH RIVER,498,56.29058749800,-127.76943038400,Stream,400-706228-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,400-705300-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,47642,USK,NSKEst,USK+NSKEst
STATION CREEK,STATION CREEK,542,55.24786696690,-127.65460511500,Stream,400-431358-007243-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-007300-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,47862,MSK,NSKEst,MSK+NSKEst
SUSKWA RIVER,SUSKWA RIVER,543,55.23098974870,-127.44466743400,Stream,400-431358-079962-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-081700-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,47867,MSK,NSKEst,MSK+NSKEst
SWEETIN RIVER,SWEETIN RIVER,579,55.67078778430,-128.27265661100,Stream,400-454855-498153-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-507200-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,49301,MSK,NSKEst,MSK+NSKEst
TOBOGGAN CREEK,TOBOGGAN CREEK,550,54.94078183700,-127.31927093800,Stream,400-431358-237852-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-242900-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,49156,MSK,NSKEst,MSK+NSKEst
TROUT CREEK,TROUT CREEK,549,54.94112507230,-127.32459511500,Stream,400-431358-236625-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,460-241300-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,48371,MSK,NSKEst,MSK+NSKEst
TSEZAKWA CREEK,TSEZAKWA CREEK,597,55.33824886630,-126.64049510800,Stream,400-536025-411125-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-422000-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,49386,MSK,NSKEst,MSK+NSKEst
TWAIN CREEK,TWAIN CREEK,611,54.60980859570,-125.81194039700,Stream,400-536025-816439-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,480-816400-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,48676,MSK,NSKEst,MSK+NSKEst
TWIN LAKE CREEK,,573,55.59374612930,-128.08198492800,Stream,400-454855-346083-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,470-354600-00000-00000-0000-0000-000-000-000-000-000-000,MIDDLE-UPPER SKEENA,PKE-8,PKE,Current,49271,MSK,NSKEst,MSK+NSKEst
AIN RIVER,AIN RIVER,1563,53.73262857920,-132.42343560600,Stream,940-778658-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-768700-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40982,HG,NQCI,HG+NQCI
AWUN RIVER,AWUN RIVER,1567,53.65318332270,-132.52134808200,Stream,940-830166-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-818300-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41002,HG,NQCI,HG+NQCI
BILL CREEK,,1562,53.74949265210,-132.39500911300,Stream,940-776381-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-765742-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40977,HG,NQCI,HG+NQCI
DATLAMEN CREEK,DATLAMEN CREEK,1568,53.56654725050,-132.48561058900,Stream,940-862496-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-851600-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41007,HG,NQCI,HG+NQCI
DAVIDSON CREEK,DAVIDSON CREEK,1558,53.95441355690,-132.68218106200,Stream,940-677912-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-661700-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40957,HG,NQCI,HG+NQCI
DINAN CREEK,DINAN CREEK,1565,53.65380140790,-132.68084339100,Stream,940-798570-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-788500-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40992,HG,NQCI,HG+NQCI
HIELLEN RIVER,HIELLEN RIVER,1576,54.07188958460,-131.79166010400,Stream,940-983819-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-987200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41047,HG,NQCI,HG+NQCI
JALUN RIVER,JALUN RIVER,1556,54.12777257620,-132.80263669200,Stream,940-636518-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-620200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40947,HG,NQCI,HG+NQCI
KUMDIS CREEK,KUMDIS CREEK,1574,53.69525451940,-132.14375763300,Stream,940-916127-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-908900-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41037,HG,NQCI,HG+NQCI
LIGNITE CREEK,LIGNITE CREEK,1560,53.97114945090,-132.60190131200,Stream,940-686481-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-672400-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40967,HG,NQCI,HG+NQCI
MAMIN RIVER,MAMIN RIVER,1570,53.62133375950,-132.31052245900,Stream,940-885049-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-874800-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41017,HG,NQCI,HG+NQCI
MCCLINTON CREEK,MCCLINTON CREEK,1566,53.63585922560,-132.60975954100,Stream,940-811509-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-801200-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40997,HG,NQCI,HG+NQCI
NADEN RIVER,NADEN RIVER,1559,53.94485710620,-132.67249948300,Stream,940-679743-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-665100-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40962,HG,NQCI,HG+NQCI
SANGAN RIVER,SANGAN RIVER,1575,54.02724059520,-131.99721779000,Stream,940-971473-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-974000-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41042,HG,NQCI,HG+NQCI
STANLEY CREEK,STANLEY CREEK,1557,53.97461169260,-132.69142076700,Stream,940-672403-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-656500-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,40952,HG,NQCI,HG+NQCI
STILIQUE CREEK,,1569,53.61425258110,-132.38657652200,Stream,940-878609-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-868400-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41012,HG,NQCI,HG+NQCI
YAKOUN RIVER,YAKOUN RIVER,1571,53.65705151880,-132.20596876200,Stream,940-906664-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-896100-00000-00000-0000-0000-000-000-000-000-000-000,NORTH HAIDA GWAII,PKE-9,PKE,Current,41022,HG,NQCI,HG+NQCI
AERO CREEK,,1583,53.05373083000,-131.91526460800,Stream,950-059861-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-062020-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42802,HG,HStr,HG+HStr
ALDER ISLAND CREEK,,1721,52.43763502110,-131.31359556900,Stream,955-605755-284025-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-296800-28200-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43347,HG,HStr,HG+HStr
ANNA INLET CREEK,,1604,52.70379119510,-131.84848015600,Stream,950-169988-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-166000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42907,HG,HStr,HG+HStr
ARROW CREEK,ARROW CREEK,1615,52.45721787710,-131.46671166100,Stream,950-275302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-275600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42962,HG,HStr,HG+HStr
BAG HARBOUR CREEK,,1624,52.34487767380,-131.37082638600,Stream,950-309679-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-308600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43007,HG,HStr,HG+HStr
BELJAY BAY CREEK,,1705,52.68688158830,-131.63617381400,Stream,955-627565-394678-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-39300-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42077,HG,HStr,HG+HStr
BIG GOOSE CREEK,BIG GOOSE CREEK,1597,52.86502736300,-131.87848636200,Stream,950-120891-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-116200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42872,HG,HStr,HG+HStr
BRAVERMAN CREEK,BRAVERMAN CREEK,1585,53.03732249760,-132.02933540200,Stream,950-071751-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-066800-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42812,HG,HStr,HG+HStr
BREAKER BAY CREEK,,1693,52.90393536700,-131.65600062800,Stream,955-651227-903574-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-72100-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42017,HG,HStr,HG+HStr
CAMERON CREEK,CAMERON CREEK,1684,53.14845639740,-132.08655153900,Stream,950-979304-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-976300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41972,HG,HStr,HG+HStr
CARMICHAEL CREEK,,1587,52.98754212070,-131.93801235900,Stream,950-082884-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-077200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42822,HG,HStr,HG+HStr
CARPENTER BAY CREEK,,1635,52.22441664760,-131.18977234100,Stream,950-373896-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-374500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43062,HG,HStr,HG+HStr
CHADSEY CREEK,CHADSEY CREEK,1586,53.01224360650,-131.96232725900,Stream,950-079281-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-073900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42817,HG,HStr,HG+HStr
CHARLIE HARTIE CREEK,HARTIE CREEK,1507,53.25425948110,-132.09203182300,Stream,940-094544-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-100400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42507,HG,HStr,HG+HStr
CLINT CREEK,CLINT CREEK,1593,52.87641959850,-131.98734504500,Stream,950-108292-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-103200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42852,HG,HStr,HG+HStr
COPPER CREEK,COPPER CREEK,1579,53.16135122200,-131.80034906900,Stream,950-012855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-010400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41062,HG,HStr,HG+HStr
CRABAPPLE BROOK,CRABAPPLE BROOK,1509,53.25342774960,-132.11065023700,Stream,940-096791-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-101700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42517,HG,HStr,HG+HStr
CRESCENT INLET CREEK,,1602,52.73995898780,-131.87460560300,Stream,950-158304-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-153900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42897,HG,HStr,HG+HStr
DANA #1 CREEK,,1599,52.80900039580,-131.84012922000,Stream,950-129161-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-124300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42882,HG,HStr,HG+HStr
DANA #2 CREEK,,1600,52.80615055040,-131.83599710600,Stream,950-129593-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-124700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42887,HG,HStr,HG+HStr
DANA #3 CREEK,,1601,52.79542340660,-131.81138400100,Stream,950-131344-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-126500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42892,HG,HStr,HG+HStr
DASS CREEK,DASS CREEK,1589,52.92814546170,-131.95035585400,Stream,950-094133-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-088700-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42832,HG,HStr,HG+HStr
DEENA CREEK,DEENA CREEK,1683,53.14414957890,-132.13470254500,Stream,950-976286-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-974300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41967,HG,HStr,HG+HStr
ECHO HARBOUR CREEK,,1606,52.69274361830,-131.77171307200,Stream,950-179963-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-176500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42917,HG,HStr,HG+HStr
FORGOTTEN CREEK,FORGOTTEN CREEK,1620,52.40044035710,-131.40250225000,Stream,950-294894-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-295613-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42987,HG,HStr,HG+HStr
GATE CREEK,GATE CREEK,1710,52.66437910400,-131.46376907400,Stream,955-627565-648984-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-186000-64800-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43292,HG,HStr,HG+HStr
GEORGE BAY CREEK,,1626,52.30428628930,-131.34154763100,Stream,950-316868-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-316600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43017,HG,HStr,HG+HStr
GORE BROOK,GORE BROOK,1508,53.25424524190,-132.10062454300,Stream,940-095325-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-101200-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42512,HG,HStr,HG+HStr
GRAY BAY CREEK,,1581,53.13150693160,-131.70592016600,Stream,950-023546-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-019100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,41072,HG,HStr,HG+HStr
HAANS CREEK,HAANS CREEK,1690,53.23790532230,-131.86786389100,Stream,950-999114-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-996400-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42002,HG,HStr,HG+HStr
HARRIET CREEK,HARRIET CREEK,1631,52.29242548950,-131.21818939100,Stream,950-340914-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-341100-22500-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43042,HG,HStr,HG+HStr
HEATER HARBOUR CREEK,,1724,52.12369800290,-131.06553132600,Stream,955-573458-463279-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-404700-51400-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43362,HG,HStr,HG+HStr
HONNA RIVER,HONNA RIVER,1511,53.24894859970,-132.13183823800,Stream,940-098825-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-103900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42527,HG,HStr,HG+HStr
HUSTON R.H. AND L.H. CREEKS,,1628,52.24460053740,-131.24546713100,Stream,950-329770-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-329000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43027,HG,HStr,HG+HStr
HUTTON HEAD CREEK,,1609,52.48850489410,-131.58196689300,Stream,950-251625-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-249900-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42932,HG,HStr,HG+HStr
HUTTON LEFT HAND CREEK,,1610,52.50019480990,-131.55384472600,Stream,950-253624-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-251800-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42937,HG,HStr,HG+HStr
IKEDA CREEK,IKEDA CREEK,1632,52.29467717420,-131.16710467300,Stream,950-351015-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-351100-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43047,HG,HStr,HG+HStr
INDIAN CABIN CREEK,INDIAN CABIN CREEK,1519,53.19532710080,-132.28482558100,Stream,940-124130-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-130000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42567,HG,HStr,HG+HStr
INDIAN CABIN CREEK RIGHT HAND,,1518,53.19660604100,-132.28332326500,Stream,940-123937-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-130000-13300-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42562,HG,HStr,HG+HStr
IRON DUKE CREEK,,1696,53.01074394090,-131.75828884200,Stream,955-651227-593156-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,955-081000-40300-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42032,HG,HStr,HG+HStr
KENDRICK POINT CREEK,,1639,52.19585271260,-131.12661660200,Stream,950-406476-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-403743-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43082,HG,HStr,HG+HStr
KOSTAN CREEK,,1607,52.57918998610,-131.71482068200,Stream,950-206645-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-203500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42922,HG,HStr,HG+HStr
KOYA CREEK,,1637,52.21521199900,-131.07927747300,Stream,950-382995-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-384000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,43072,HG,HStr,HG+HStr
LAGINS CREEK,LAGINS CREEK,1517,53.22731768630,-132.32646492800,Stream,940-119432-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-124300-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42557,HG,HStr,HG+HStr
LAGINS RIGHT HAND CREEK,,1516,53.23420658990,-132.32250012300,Stream,940-118690-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,940-123500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42552,HG,HStr,HG+HStr
LAGOON CREEK,,1588,52.93706813450,-131.96758877200,Stream,950-092165-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-086500-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42827,HG,HStr,HG+HStr
LITTLE GOOSE CREEK,LITTLE GOOSE CREEK,1596,52.88247677770,-131.88903966900,Stream,950-115416-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-110600-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42867,HG,HStr,HG+HStr
LOCKEPORT CREEK,LONGFELLOW CREEK,1603,52.71702922620,-131.83346617500,Stream,950-168016-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000,950-164000-00000-00000-0000-0000-000-000-000-000-000-000,EAST HAIDA GWAII,PKE-10,PKE,Current,42902,HG,HStr,HG+HStr
